id_str;created_at;screen_name;text;user_followers;sentiment;funcionality;client_attention;sentiment_code
153653000000000;Sun Jun 12 22:10:04 +0000 2022;Mihomow;repito pésimos compradores ver mejor huawei mejor sony lejísimos competirá sony calidad media;150;1;1;0;3
153653000000000;Sun Jun 12 20:15:03 +0000 2022;quierochollos15;características debes tener cuenta comprar smaphones gama premium;95;0;0;0;0
153653000000000;Sun Jun 12 20:08:53 +0000 2022;locoalmicro;dices aplica iphone galaxy s huawei m p xiaomi etc etc menos tercio consigues teléfono iguala rendimiento cualquiera acabo mencionar gama;95;0;0;0;0
153653000000000;Sun Jun 12 20:02:01 +0000 2022;cemdatic1;campaña mierda samsung regalar celular solo mejor jugador paido huawei mejores cámaras mete pregunto app opción quejarse nose estan bien protegidos bueno;6;1;1;0;3
153653000000000;Sun Jun 12 20:00:02 +0000 2022;ofertazaspain;smawatch huawei auténtico relojazo semana autonomía ofeón días iva huawei;3191;0;0;0;0
153653000000000;Sun Jun 12 19:45:01 +0000 2022;MrCopy19;general;0;0;0;0;0
153653000000000;Sun Jun 12 19:33:08 +0000 2022;cruz_300_;usar huawei nunca ocupe ver cómo respaldar woa llorar;2;0;1;0;1
153653000000000;Sun Jun 12 19:31:35 +0000 2022;27is12;nuevo huawei mate xs móvil plegable avanzado huawei ligeros;1193;0;0;0;0
153653000000000;Sun Jun 12 19:11:29 +0000 2022;Mjurana2;siempre usas filtros perdón colega huawei cámara mierda;61;0;1;0;1
153653000000000;Sun Jun 12 19:05:24 +0000 2022;LaMamaLuchona28;«huawei» mayúscula inicial si vas hablar redacción aprendé escribir correctamente primero;103;0;0;0;0
153653000000000;Sun Jun 12 19:03:36 +0000 2022;andro4all;ver ahora redáctalo nuevo bien entendamos da igual si haces huawei china comunista;89784;0;0;0;0
153653000000000;Sun Jun 12 18:40:51 +0000 2022;chrissavend;huawei bloqueo entonces ver saca honor diseño software parecen huawei cosa dejan desarrollan mismo software honor compatibles teléfonos así usuarios deciden si instalan;1163;0;1;0;1
153653000000000;Sun Jun 12 18:36:45 +0000 2022;malik_asim_awan;ludos clamor auriculares in ear cable microfono cascos espuma memoria cable reforzado graves earphones iphone ipad samsung xiaomi huawei gaming depoivos ordenador precio € enlace;19;0;0;0;0
153653000000000;Sun Jun 12 18:34:30 +0000 2022;malik_asim_awan;si app verifica si celu white list huawei nfc salió oficialmente argentina app dice puedo recargar;19;0;0;0;0
153653000000000;Sun Jun 12 18:30:27 +0000 2022;PromoBotMX;alumnos dacs gobierno municipio centro huawei technoligies invitan siguientes cursos muestran imagen junio registrarse;427;0;0;0;0
153653000000000;Sun Jun 12 18:27:10 +0000 2022;iEduardoSanchez;huawei dos funciona msj texto;365;0;1;0;1
153653000000000;Sun Jun 12 18:23:36 +0000 2022;preycacom;viene nueva experiencia entrenamiento nuevo huawei cuida salud atrévete tomar nuevo;53;0;0;0;0
153653000000000;Sun Jun 12 18:22:40 +0000 2022;atrapazon;huawei ahora van google puedo comprar;571;0;1;0;1
153653000000000;Sun Jun 12 15:02:35 +0000 2022;PacoQuiroga;encuentra diferencia eo logo huawei cuidado mensaje oculto;6182;0;0;0;0
153653000000000;Sun Jun 12 14:11:05 +0000 2022;LolaFlo44997049;cambiar huawei xq empezó hinchar batería daba cosita reventase jsjsjs;2;0;1;0;1
153653000000000;Sun Jun 12 11:55:27 +0000 2022;kuki1974;store huawei siempre app quiero descargar;162;0;1;0;1
153653000000000;Sun Jun 12 11:55:16 +0000 2022;topdescuentostg;cómo llega ser líder patentes mundo descúbrelo aquí;95;0;0;0;0
153653000000000;Sun Jun 12 11:48:27 +0000 2022;aajuansolisaa;junto unieron llevar cabo programa través premian personas mejor desempeño dentro programa;308;0;0;0;0
153653000000000;Sun Jun 12 11:35:49 +0000 2022;EdgarcueroO;caro iphone programar modo enfoque despieen notificaciones reloj huawei detecta solo ciclo sueño desactiva notificaciones si puedes dormir reloj huawei necesario cargarlo diario;5006;1;1;0;3
15368917406653;Wed Jun 15 02:01:59 +0000 2022;Sol14492472;vídeo huawei lanza cinco nuevos productos república dominicana huawei presentó país nuevo ecosistema productos diferentes categorías incluyen huawei gt bocina sound joy serie;339;0;0;0;0
153689138294999;Wed Jun 15 02:00:34 +0000 2022;dpl_tech;huawei rd lanzó varios productos buenos matebook watch gt aire p pro;1765;1;1;0;3
153688465763076;Wed Jun 15 01:33:50 +0000 2022;Viktor_MC28;oppo reno lite expiración ram escala polimero reforzado antihuelga rayones honor familia huawei mismo sistema nombre oppo maneja inteligente ai lentes embellecimiento c;820;0;0;0;0
153688370356942;Wed Jun 15 01:30:03 +0000 2022;dpl_tech;puede bajar app appgallery huawei;1765;0;1;0;1
153687112721304;Wed Jun 15 00:40:05 +0000 2022;pisapapeles;huawei p sma descubieo filtrado diseño  características;11231;0;0;0;0
153686802566793;Wed Jun 15 00:27:45 +0000 2022;PrensaInnova;huawei p verdad mal zoom carajo pasa meterlo aunque móvil mano mueve cámara parece va tuktuk tailandés probé zoom;1178;0;1;0;1
153686768397884;Wed Jun 15 00:26:24 +0000 2022;AdryHuaw;quiere contribuir computación cuántica;21;0;0;0;0
153686733211036;Wed Jun 15 00:25:00 +0000 2022;AquiLoMire;huawei matepad huawei m pencil crea edita trabaja cómodamente cualquier momento conoce;85332;0;0;0;0
153686462631445;Wed Jun 15 00:14:15 +0000 2022;transmediachile;hola víctor efectivamente actualmente citibanamex móvil aún disponible uso nuevos dispositivos huawei embargo podrás continuar realizando operaciones bancanet;42554;0;1;0;1
153686426566309;Wed Jun 15 00:12:49 +0000 2022;Revolucion_Web;siguen app huawei así usuarios marca podemos acceder servicios promociones dicha plataforma cosa lamentable;59;0;1;0;1
153686363621963;Wed Jun 15 00:10:19 +0000 2022;ivoimovich;gracias team orión gran trabajo ópticas schilling agradecidos confianza huawei cloud;1472;0;0;0;0
153686179591843;Wed Jun 15 00:03:00 +0000 2022;Visortecno;entiendo samsung pocket nsq podia controlar aire app huawei p permite hacer crj;107;0;1;0;1
153686108509724;Wed Jun 15 00:00:10 +0000 2022;HuaweiMobileMx;hola entendemos puedes reproducir contenido dispositivo huawei aquí dejamos información ayudará atentos dudas comentarios mm;197858;0;1;0;1
15368593811989;Tue Jun 14 23:53:24 +0000 2022;Citibanamex;ganas dar curso básico aprendan usar cámara cel pueden hacer muchas maravillas entendiendo funciones gustaría tomé celular primera motorola da huawei;427474;0;0;0;0
153685714469953;Tue Jun 14 23:44:31 +0000 2022;vicvalenciamx;dos moviles sido huawei verdad ido bien voy peinar bien mercado ver encuentro;431;0;1;0;1
153685582485693;Tue Jun 14 23:39:16 +0000 2022;fcoquijano;paila comprar celular últimos modelos huawei servicios google;208;0;0;0;0
153685523455067;Tue Jun 14 23:36:55 +0000 2022;xiliwilix;chine xiaomi huawei x peng alibaba oppo lenovo etc toyota est japonais;531;0;1;0;1
15368542461168;Tue Jun 14 23:33:00 +0000 2022;HBOMaxSoporte;mismo problema huawei mate pad pro puedo ver solución;38199;0;0;0;0
153685399315832;Tue Jun 14 23:31:59 +0000 2022;Toust_;hola sindy gracias contactar huawei si gustas puedes enviarnos mensaje directo medio brindae atención cliente servie;150;0;0;0;0
153684977336124;Tue Jun 14 23:15:13 +0000 2022;sofiaa09_;pronto vendedor desarrollador autos;165;0;0;0;0
153684976561866;Tue Jun 14 23:15:12 +0000 2022;OfDurel;hola sindy gracias escribir huawei favor envíanos mensaje directo brindae asistencia necesaria   quedamos atentos mensaje;6;0;0;0;0
153684856610632;Tue Jun 14 23:10:26 +0000 2022;candre76arias;vivo aquí compré mala experiencia equipo después cambié huawei años p pro perro apenas año lleva vivo telcel xd;769;1;1;0;3
153683813045149;Tue Jun 14 22:28:58 +0000 2022;acagudelo;empresas chinas relacionadas régimen comunista chino estafaron perú;2031;0;0;0;0
153683806916844;Tue Jun 14 22:28:43 +0000 2022;caudiarg;ceremonia puente chino perdiste transmisión directo ceremonia puente chino preocupes acá dejamos link veas;64;0;0;0;0
